id,year,month,metro,city,biz,custCnt,powerUsage,bill,unitCost
1745,2014,3,전체,전체,"사업시설관리,사업지원서비스업",89985,114463887,15041869448,131.4
1746,2014,3,전체,전체,"공공행정, 국방 및 사회보장 행정",31491,406840057,48484485883,119.2
1747,2014,3,전체,전체,교육 서비스업,69687,763096092,79262165049,103.9
1748,2014,3,전체,전체,보건업 및 사회복지 서비스업,66941,474844195,51342971763,108.1
1749,2014,3,전체,전체,"예술,스포츠및여가관련서비스업",75095,332823712,42208107479,126.8
1750,2014,3,전체,전체,"협회단체,수리기타개인서비스업",226661,507382679,65221002897,128.5
1751,2014,3,전체,전체,"가구내고용,미분류자가소비생산",589,556390,80909897,145.4
1752,2014,3,전체,전체,국제 및 외국기관,219,51003229,5746581066,112.7
1753,2014,4,전체,전체,"농업, 임업 및 어업 ",1457929,1062614500,51805877111,48.8
1754,2014,4,전체,전체,광업 ,3927,138972923,16254650460,117.0
1755,2014,4,전체,전체,제조업 ,296155,20848077922,1946550800836,93.4
1756,2014,4,전체,전체,"전기, 가스, 증기 및 수도사업 ",61205,845699038,87043717299,102.9
1757,2014,4,전체,전체,하수폐기처리원료재생환경복원,37232,509618079,48457917879,95.1
1758,2014,4,전체,전체,건설업 ,55389,207142629,24554206315,118.5
1759,2014,4,전체,전체,도매 및 소매업,701855,1528209093,170011773146,111.2
1760,2014,4,전체,전체,운수업,115438,654955718,63531692580,97.0
1761,2014,4,전체,전체,숙박 및 음식점업 ,515605,1118442365,121582897999,108.7
1762,2014,4,전체,전체,"출판영상,방송통신정보서비스업",202870,505143303,48929693870,96.9
1763,2014,4,전체,전체,금융 및 보험업 ,15963,138060457,15869257392,114.9
1764,2014,4,전체,전체,부동산업 및 임대업 ,748279,2075275788,246908927441,119.0
1765,2014,4,전체,전체,"전문, 과학 및 기술 서비스업 ",36054,177956986,19390957577,109.0
1766,2014,4,전체,전체,"사업시설관리,사업지원서비스업",89857,102372628,12915001920,126.2
1767,2014,4,전체,전체,"공공행정, 국방 및 사회보장 행정",31630,366112736,41554519820,113.5
1768,2014,4,전체,전체,교육 서비스업,69648,661878853,67058783769,101.3
1769,2014,4,전체,전체,보건업 및 사회복지 서비스업,67024,423365363,44063746974,104.1
1770,2014,4,전체,전체,"예술,스포츠및여가관련서비스업",74995,305250039,36944915939,121.0
1771,2014,4,전체,전체,"협회단체,수리기타개인서비스업",226753,471347221,55805947510,118.4
1772,2014,4,전체,전체,"가구내고용,미분류자가소비생산",589,556687,77203483,138.7
1773,2014,4,전체,전체,국제 및 외국기관,220,46757275,5164051840,110.4
1774,2014,5,전체,전체,"농업, 임업 및 어업 ",1400511,904628989,44398277045,49.1
1775,2014,5,전체,전체,광업 ,3970,132885389,15660705582,117.9
1776,2014,5,전체,전체,제조업 ,296916,20592760869,1899582397358,92.2
1777,2014,5,전체,전체,"전기, 가스, 증기 및 수도사업 ",61326,841757374,86093907086,102.3
1778,2014,5,전체,전체,하수폐기처리원료재생환경복원,37438,499673621,48265016288,96.6
1779,2014,5,전체,전체,건설업 ,56139,180937493,22618787297,125.0
1780,2014,5,전체,전체,도매 및 소매업,700608,1484212714,166503425810,112.2
1781,2014,5,전체,전체,운수업,115732,647645853,65283846251,100.8
1782,2014,5,전체,전체,숙박 및 음식점업 ,515782,1043091929,116278897870,111.5
1783,2014,5,전체,전체,"출판영상,방송통신정보서비스업",204045,513947686,49280128848,95.9
1784,2014,5,전체,전체,금융 및 보험업 ,15960,127102706,14994789549,118.0
1785,2014,5,전체,전체,부동산업 및 임대업 ,751104,1939662164,236610699041,122.0
1786,2014,5,전체,전체,"전문, 과학 및 기술 서비스업 ",36014,172667689,18912667822,109.5
1787,2014,5,전체,전체,"사업시설관리,사업지원서비스업",89481,91694926,12200240111,133.1
1788,2014,5,전체,전체,"공공행정, 국방 및 사회보장 행정",31853,323236000,38584639794,119.4
1789,2014,5,전체,전체,교육 서비스업,69543,526973438,58765063054,111.5
1790,2014,5,전체,전체,보건업 및 사회복지 서비스업,67040,373781329,40748303635,109.0
1791,2014,5,전체,전체,"예술,스포츠및여가관련서비스업",74851,294141234,36022670057,122.5
1792,2014,5,전체,전체,"협회단체,수리기타개인서비스업",226773,405237722,51490853847,127.1
1793,2014,5,전체,전체,"가구내고용,미분류자가소비생산",589,504592,68970201,136.7
1794,2014,5,전체,전체,국제 및 외국기관,217,46393894,4375495283,94.3
1795,2014,6,전체,전체,"농업, 임업 및 어업 ",1408932,938630341,44962170254,47.9
1796,2014,6,전체,전체,광업 ,4003,131189701,18588778120,141.7
1797,2014,6,전체,전체,제조업 ,297864,20543837290,2304021061998,112.2
1798,2014,6,전체,전체,"전기, 가스, 증기 및 수도사업 ",61511,843533450,100971246120,119.7
1799,2014,6,전체,전체,하수폐기처리원료재생환경복원,37561,502423365,62017637190,123.4
1800,2014,6,전체,전체,건설업 ,57113,172329257,24849048085,144.2
1801,2014,6,전체,전체,도매 및 소매업,699864,1654592580,209814087288,126.8
1802,2014,6,전체,전체,운수업,116496,673160617,78110183628,116.0
1803,2014,6,전체,전체,숙박 및 음식점업 ,516268,1144721118,142886188178,124.8
1804,2014,6,전체,전체,"출판영상,방송통신정보서비스업",205029,546520269,61513176318,112.6
1805,2014,6,전체,전체,금융 및 보험업 ,15975,142824578,19244620560,134.7
1806,2014,6,전체,전체,부동산업 및 임대업 ,755188,2190009604,297486925290,135.8
1807,2014,6,전체,전체,"전문, 과학 및 기술 서비스업 ",35915,190082891,24472676779,128.7
1808,2014,6,전체,전체,"사업시설관리,사업지원서비스업",89026,99621881,14727296048,147.8
1809,2014,6,전체,전체,"공공행정, 국방 및 사회보장 행정",31973,338828176,46212234471,136.4
1810,2014,6,전체,전체,교육 서비스업,69491,559245778,70966844239,126.9
1811,2014,6,전체,전체,보건업 및 사회복지 서비스업,67058,393595498,49945268604,126.9
1812,2014,6,전체,전체,"예술,스포츠및여가관련서비스업",74716,328008625,44438943575,135.5
1813,2014,6,전체,전체,"협회단체,수리기타개인서비스업",226644,394689291,55890263715,141.6
1814,2014,6,전체,전체,"가구내고용,미분류자가소비생산",589,502021,76580562,152.5
1815,2014,6,전체,전체,국제 및 외국기관,220,54086167,5383609845,99.5
1816,2014,7,전체,전체,"농업, 임업 및 어업 ",1415761,926478506,45766068641,49.4
1817,2014,7,전체,전체,광업 ,4045,133303628,20622683321,154.7
1818,2014,7,전체,전체,제조업 ,299047,21588030085,2556110529007,118.4
1819,2014,7,전체,전체,"전기, 가스, 증기 및 수도사업 ",61820,883635008,110415827240,125.0
1820,2014,7,전체,전체,하수폐기처리원료재생환경복원,37601,513766955,59002054825,114.8
1821,2014,7,전체,전체,건설업 ,57760,185485931,29349050266,158.2
1822,2014,7,전체,전체,도매 및 소매업,698651,1825236859,261847641158,143.5
1823,2014,7,전체,전체,운수업,117474,749752653,92701403068,123.6
1824,2014,7,전체,전체,숙박 및 음식점업 ,516809,1279437912,182341515561,142.5
1825,2014,7,전체,전체,"출판영상,방송통신정보서비스업",205333,578181107,73796428563,127.6
1826,2014,7,전체,전체,금융 및 보험업 ,15979,165855904,24245762621,146.2
1827,2014,7,전체,전체,부동산업 및 임대업 ,759014,2502591439,373860869727,149.4
1828,2014,7,전체,전체,"전문, 과학 및 기술 서비스업 ",35872,221253935,29944007152,135.3
1829,2014,7,전체,전체,"사업시설관리,사업지원서비스업",88682,111757739,17889177625,160.1
1830,2014,7,전체,전체,"공공행정, 국방 및 사회보장 행정",32017,387271754,56989571311,147.2
1831,2014,7,전체,전체,교육 서비스업,69522,645831168,87250685868,135.1
1832,2014,7,전체,전체,보건업 및 사회복지 서비스업,67128,455966642,62660155868,137.4
1833,2014,7,전체,전체,"예술,스포츠및여가관련서비스업",74639,372465447,55075002504,147.9
1834,2014,7,전체,전체,"협회단체,수리기타개인서비스업",226649,403997367,65932801573,163.2
1835,2014,7,전체,전체,"가구내고용,미분류자가소비생산",588,512861,89216460,174.0
1836,2014,7,전체,전체,국제 및 외국기관,215,65985014,7093225254,107.5
1837,2014,8,전체,전체,"농업, 임업 및 어업 ",1425447,1101433276,53782440858,48.8
1838,2014,8,전체,전체,광업 ,4073,125286083,19216252904,153.4
1839,2014,8,전체,전체,제조업 ,300178,20212443306,2346054506012,116.1
1840,2014,8,전체,전체,"전기, 가스, 증기 및 수도사업 ",62101,864954421,107738332786,124.6
1841,2014,8,전체,전체,하수폐기처리원료재생환경복원,37610,522202144,63308725940,121.2
1842,2014,8,전체,전체,건설업 ,58000,196898848,30226312606,153.5
1843,2014,8,전체,전체,도매 및 소매업,698015,1953810913,273657611960,140.1
1844,2014,8,전체,전체,운수업,118394,782696344,93059538141,118.9
1845,2014,8,전체,전체,숙박 및 음식점업 ,517750,1468094031,202772469068,138.1
1846,2014,8,전체,전체,"출판영상,방송통신정보서비스업",207199,594722281,74323270475,125.0
1847,2014,8,전체,전체,금융 및 보험업 ,15989,172005547,24612562315,143.1
1848,2014,8,전체,전체,부동산업 및 임대업 ,763700,2667009436,387935556383,145.5
1849,2014,8,전체,전체,"전문, 과학 및 기술 서비스업 ",35851,214635646,28610551869,133.3
1850,2014,8,전체,전체,"사업시설관리,사업지원서비스업",88466,120837794,18731539605,155.0
1851,2014,8,전체,전체,"공공행정, 국방 및 사회보장 행정",32114,419357441,60376509306,144.0
1852,2014,8,전체,전체,교육 서비스업,69575,598504592,82275140581,137.5
1853,2014,8,전체,전체,보건업 및 사회복지 서비스업,67156,485712777,64823145122,133.5
1854,2014,8,전체,전체,"예술,스포츠및여가관련서비스업",74758,409819174,58562165577,142.9
1855,2014,8,전체,전체,"협회단체,수리기타개인서비스업",226889,434243103,69521891370,160.1
1856,2014,8,전체,전체,"가구내고용,미분류자가소비생산",586,560359,94145668,168.0
1857,2014,8,전체,전체,국제 및 외국기관,214,69295222,7177040862,103.6
1858,2014,9,전체,전체,"농업, 임업 및 어업 ",1433321,1082436274,52713076335,48.7
1859,2014,9,전체,전체,광업 ,4098,117181908,15405369299,131.5
1860,2014,9,전체,전체,제조업 ,301033,19913186133,1903277360979,95.6
1861,2014,9,전체,전체,"전기, 가스, 증기 및 수도사업 ",62349,881972087,100726786305,114.2
1862,2014,9,전체,전체,하수폐기처리원료재생환경복원,37586,501635680,52192319560,104.0
1863,2014,9,전체,전체,건설업 ,58057,178318316,24889690561,139.6
1864,2014,9,전체,전체,도매 및 소매업,696279,1758981068,216449863849,123.1
1865,2014,9,전체,전체,운수업,119085,727941704,73573723567,101.1
1866,2014,9,전체,전체,숙박 및 음식점업 ,518015,1271472288,159979186669,125.8
1867,2014,9,전체,전체,"출판영상,방송통신정보서비스업",206482,564536721,59914333202,106.1
1868,2014,9,전체,전체,금융 및 보험업 ,15997,151779212,18855805848,124.2
1869,2014,9,전체,전체,부동산업 및 임대업 ,766482,2354065251,305159869535,129.6
1870,2014,9,전체,전체,"전문, 과학 및 기술 서비스업 ",35779,192780920,21925924678,113.7
1871,2014,9,전체,전체,"사업시설관리,사업지원서비스업",88121,106458140,15027844756,141.2
1872,2014,9,전체,전체,"공공행정, 국방 및 사회보장 행정",32226,370028832,47829042563,129.3
1873,2014,9,전체,전체,교육 서비스업,69547,581619599,68313678147,117.5
1874,2014,9,전체,전체,보건업 및 사회복지 서비스업,67249,420983375,49370227346,117.3
1875,2014,9,전체,전체,"예술,스포츠및여가관련서비스업",74728,358106563,45961372379,128.3
1876,2014,9,전체,전체,"협회단체,수리기타개인서비스업",226869,399390602,58305123236,146.0
1877,2014,9,전체,전체,"가구내고용,미분류자가소비생산",583,519794,81518786,156.8
1878,2014,9,전체,전체,국제 및 외국기관,214,63307506,6699428668,105.8
1879,2014,10,전체,전체,"농업, 임업 및 어업 ",1436416,911358459,46008171201,50.5
1880,2014,10,전체,전체,광업 ,4100,136111152,15898838815,116.8
1881,2014,10,전체,전체,제조업 ,301888,21019792336,1935824803082,92.1
1882,2014,10,전체,전체,"전기, 가스, 증기 및 수도사업 ",62555,885978486,96474328813,108.9
1883,2014,10,전체,전체,하수폐기처리원료재생환경복원,37557,501451291,49437272043,98.6
1884,2014,10,전체,전체,건설업 ,58278,181942027,22868134547,125.7
1885,2014,10,전체,전체,도매 및 소매업,694732,1535773985,169841463169,110.6
1886,2014,10,전체,전체,운수업,120010,680666039,66338275543,97.5
1887,2014,10,전체,전체,숙박 및 음식점업 ,518135,1083500496,120132174978,110.9
1888,2014,10,전체,전체,"출판영상,방송통신정보서비스업",206049,539448803,51195791828,94.9
1889,2014,10,전체,전체,금융 및 보험업 ,15996,133096037,15409729540,115.8
1890,2014,10,전체,전체,부동산업 및 임대업 ,769172,2032173034,245256509978,120.7
1891,2014,10,전체,전체,"전문, 과학 및 기술 서비스업 ",35699,180995101,18067818394,99.8
1892,2014,10,전체,전체,"사업시설관리,사업지원서비스업",87766,94903367,12485883211,131.6
1893,2014,10,전체,전체,"공공행정, 국방 및 사회보장 행정",32313,335376391,40331319704,120.3
1894,2014,10,전체,전체,교육 서비스업,69444,536215320,58281970836,108.7
1895,2014,10,전체,전체,보건업 및 사회복지 서비스업,67344,366338385,40856776970,111.5
1896,2014,10,전체,전체,"예술,스포츠및여가관련서비스업",74545,310648307,37283707482,120.0
1897,2014,10,전체,전체,"협회단체,수리기타개인서비스업",226828,380803303,49669640669,130.4
1898,2014,10,전체,전체,"가구내고용,미분류자가소비생산",582,473700,66464099,140.3
1899,2014,10,전체,전체,국제 및 외국기관,215,50848027,5408652512,106.4
1900,2014,11,전체,전체,"농업, 임업 및 어업 ",1964199,1346538291,59390762747,44.1
1901,2014,11,전체,전체,광업 ,4122,142326886,19473788596,136.8
1902,2014,11,전체,전체,제조업 ,302970,20282082706,2304613586711,113.6
1903,2014,11,전체,전체,"전기, 가스, 증기 및 수도사업 ",62858,892146047,106410422810,119.3
1904,2014,11,전체,전체,하수폐기처리원료재생환경복원,37476,507463671,58636860333,115.5
1905,2014,11,전체,전체,건설업 ,59049,204532929,27632389972,135.1
1906,2014,11,전체,전체,도매 및 소매업,694257,1500649997,189850314247,126.5
1907,2014,11,전체,전체,운수업,121199,695496106,79304846996,114.0
1908,2014,11,전체,전체,숙박 및 음식점업 ,518857,1108271285,135873459139,122.6
1909,2014,11,전체,전체,"출판영상,방송통신정보서비스업",206990,529087233,59257924785,112.0
1910,2014,11,전체,전체,금융 및 보험업 ,16017,130511172,17495713263,134.1
1911,2014,11,전체,전체,부동산업 및 임대업 ,775841,2058140731,280492827875,136.3
1912,2014,11,전체,전체,"전문, 과학 및 기술 서비스업 ",35693,182641143,23765149795,130.1
1913,2014,11,전체,전체,"사업시설관리,사업지원서비스업",87776,101145047,14503319619,143.4
1914,2014,11,전체,전체,"공공행정, 국방 및 사회보장 행정",32368,365942279,47737463750,130.5
1915,2014,11,전체,전체,교육 서비스업,69517,623708149,72870857283,116.8
1916,2014,11,전체,전체,보건업 및 사회복지 서비스업,67454,407183707,49485737223,121.5
1917,2014,11,전체,전체,"예술,스포츠및여가관련서비스업",74561,311659758,42708581788,137.0
1918,2014,11,전체,전체,"협회단체,수리기타개인서비스업",227291,432927454,58737135301,135.7
1919,2014,11,전체,전체,"가구내고용,미분류자가소비생산",580,512965,74711574,145.6
1920,2014,11,전체,전체,국제 및 외국기관,217,49897831,5471893046,109.7
1921,2014,12,전체,전체,"농업, 임업 및 어업 ",1510806,1266833512,61734481815,48.7
1922,2014,12,전체,전체,광업 ,4146,148582617,20781541361,139.9
1923,2014,12,전체,전체,제조업 ,304227,21392545071,2465502864275,115.3
1924,2014,12,전체,전체,"전기, 가스, 증기 및 수도사업 ",63085,939944982,115994077338,123.4
1925,2014,12,전체,전체,하수폐기처리원료재생환경복원,37169,532129447,63428592163,119.2
1926,2014,12,전체,전체,건설업 ,59467,259252505,35494603025,136.9
1927,2014,12,전체,전체,도매 및 소매업,694059,1703223914,230316109174,135.2
1928,2014,12,전체,전체,운수업,122118,771597076,93285005755,120.9
1929,2014,12,전체,전체,숙박 및 음식점업 ,519307,1280398682,168479323000,131.6
1930,2014,12,전체,전체,"출판영상,방송통신정보서비스업",207176,540638800,65631568669,121.4
1931,2014,12,전체,전체,금융 및 보험업 ,16035,159452658,21786102347,136.6
1932,2014,12,전체,전체,부동산업 및 임대업 ,783407,2572737133,358990859847,139.5
1933,2014,12,전체,전체,"전문, 과학 및 기술 서비스업 ",35736,214639955,28015208975,130.5
1934,2014,12,전체,전체,"사업시설관리,사업지원서비스업",87887,128040728,18370765700,143.5
1935,2014,12,전체,전체,"공공행정, 국방 및 사회보장 행정",32386,461119714,61400500662,133.2
1936,2014,12,전체,전체,교육 서비스업,69820,933111638,103428133280,110.8
1937,2014,12,전체,전체,보건업 및 사회복지 서비스업,67610,517870234,63247114357,122.1
1938,2014,12,전체,전체,"예술,스포츠및여가관련서비스업",74523,382437026,52776217950,138.0
1939,2014,12,전체,전체,"협회단체,수리기타개인서비스업",227982,543325939,75861506886,139.6
1940,2014,12,전체,전체,"가구내고용,미분류자가소비생산",578,578218,89001878,153.9
1941,2014,12,전체,전체,국제 및 외국기관,217,55334555,6012190396,108.7
1942,2015,1,전체,전체,"농업, 임업 및 어업 ",1432662,1537862265,73671381775,47.9
1943,2015,1,전체,전체,광업 ,4165,139833009,19677426698,140.7
1944,2015,1,전체,전체,제조업 ,305372,21658719771,2483632841558,114.7
1945,2015,1,전체,전체,"전기, 가스, 증기 및 수도사업 ",63275,950204818,116142972206,122.2
1946,2015,1,전체,전체,하수폐기처리원료재생환경복원,37114,553237884,64952497784,117.4
1947,2015,1,전체,전체,건설업 ,59433,297042338,39079713209,131.6
1948,2015,1,전체,전체,도매 및 소매업,693808,1891944376,248217579264,131.2
1949,2015,1,전체,전체,운수업,122770,801424962,94714347906,118.2
1950,2015,1,전체,전체,숙박 및 음식점업 ,519620,1481042489,187529146483,126.6
1951,2015,1,전체,전체,"출판영상,방송통신정보서비스업",205765,553067944,66599285743,120.4
1952,2015,1,전체,전체,금융 및 보험업 ,16056,178233173,23594235278,132.4
1953,2015,1,전체,전체,부동산업 및 임대업 ,790265,2920738991,392369771255,134.3
1954,2015,1,전체,전체,"전문, 과학 및 기술 서비스업 ",35786,227524757,29395698373,129.2
1955,2015,1,전체,전체,"사업시설관리,사업지원서비스업",88054,147600029,20311005158,137.6
1956,2015,1,전체,전체,"공공행정, 국방 및 사회보장 행정",32560,524496857,67108285999,127.9
1957,2015,1,전체,전체,교육 서비스업,70113,930868529,103405845714,111.1
1958,2015,1,전체,전체,보건업 및 사회복지 서비스업,67770,589669155,69136687767,117.2
1959,2015,1,전체,전체,"예술,스포츠및여가관련서비스업",74502,424362898,56312566074,132.7
1960,2015,1,전체,전체,"협회단체,수리기타개인서비스업",228740,651751384,86252774645,132.3
1961,2015,1,전체,전체,"가구내고용,미분류자가소비생산",576,658515,96396926,146.4
1962,2015,1,전체,전체,국제 및 외국기관,217,59396414,6342501497,106.8
1963,2015,2,전체,전체,"농업, 임업 및 어업 ",1432525,1517651460,72687762060,47.9
1964,2015,2,전체,전체,광업 ,4178,125355373,18143374539,144.7
1965,2015,2,전체,전체,제조업 ,306289,19472587193,2236451034364,114.9
1966,2015,2,전체,전체,"전기, 가스, 증기 및 수도사업 ",63399,880604415,107570497055,122.2
1967,2015,2,전체,전체,하수폐기처리원료재생환경복원,37147,514219508,60660878944,118.0
1968,2015,2,전체,전체,건설업 ,58923,278320212,37094864700,133.3
1969,2015,2,전체,전체,도매 및 소매업,693459,1786342895,236589148489,132.4
1970,2015,2,전체,전체,운수업,123112,740783878,88699818669,119.7
1971,2015,2,전체,전체,숙박 및 음식점업 ,519595,1391643907,178512482818,128.3
1972,2015,2,전체,전체,"출판영상,방송통신정보서비스업",204087,525782670,63430155862,120.6
1973,2015,2,전체,전체,금융 및 보험업 ,16061,166878595,22316449924,133.7
1974,2015,2,전체,전체,부동산업 및 임대업 ,795459,2729731251,372429497080,136.4
1975,2015,2,전체,전체,"전문, 과학 및 기술 서비스업 ",35417,205460447,26893210353,130.9
1976,2015,2,전체,전체,"사업시설관리,사업지원서비스업",88175,140137554,19534396980,139.4
1977,2015,2,전체,전체,"공공행정, 국방 및 사회보장 행정",32649,494124018,63892490356,129.3
1978,2015,2,전체,전체,교육 서비스업,70221,843070549,95873051242,113.7
1979,2015,2,전체,전체,보건업 및 사회복지 서비스업,67872,557134567,65801496371,118.1
1980,2015,2,전체,전체,"예술,스포츠및여가관련서비스업",74477,393050451,53233266779,135.4
1981,2015,2,전체,전체,"협회단체,수리기타개인서비스업",229025,618162899,83027000083,134.3
1982,2015,2,전체,전체,"가구내고용,미분류자가소비생산",577,633966,94213604,148.6
1983,2015,2,전체,전체,국제 및 외국기관,216,50249172,5538575350,110.2
1984,2015,3,전체,전체,"농업, 임업 및 어업 ",1959178,1307997236,63197591073,48.3
1985,2015,3,전체,전체,광업 ,4190,127115882,15818143369,124.4
1986,2015,3,전체,전체,제조업 ,306886,20955863704,1982405477756,94.6
1987,2015,3,전체,전체,"전기, 가스, 증기 및 수도사업 ",63438,913103472,95725015410,104.8
1988,2015,3,전체,전체,하수폐기처리원료재생환경복원,37095,514186736,52168125548,101.5
1989,2015,3,전체,전체,건설업 ,58930,235981494,29561972517,125.3
1990,2015,3,전체,전체,도매 및 소매업,691262,1558224988,190281426311,122.1
1991,2015,3,전체,전체,운수업,123375,699355088,73080366597,104.5
1992,2015,3,전체,전체,숙박 및 음식점업 ,519120,1182208368,143179096613,121.1
1993,2015,3,전체,전체,"출판영상,방송통신정보서비스업",202020,518227693,54137395720,104.5
1994,2015,3,전체,전체,금융 및 보험업 ,16049,149253772,17960689530,120.3
1995,2015,3,전체,전체,부동산업 및 임대업 ,796990,2354182019,296364961836,125.9
1996,2015,3,전체,전체,"전문, 과학 및 기술 서비스업 ",35355,198946143,22502018914,113.1
1997,2015,3,전체,전체,"사업시설관리,사업지원서비스업",87718,120006489,15779601917,131.5
1998,2015,3,전체,전체,"공공행정, 국방 및 사회보장 행정",32652,427136723,50529358952,118.3
1999,2015,3,전체,전체,교육 서비스업,70134,809601473,81399770274,100.5
2000,2015,3,전체,전체,보건업 및 사회복지 서비스업,67824,492390483,52885078260,107.4
2001,2015,3,전체,전체,"예술,스포츠및여가관련서비스업",74390,339174998,42561324342,125.5
2002,2015,3,전체,전체,"협회단체,수리기타개인서비스업",229004,520222726,66687428323,128.2
2003,2015,3,전체,전체,"가구내고용,미분류자가소비생산",577,536468,78116975,145.6
2004,2015,3,전체,전체,국제 및 외국기관,217,60502135,6415500141,106.0
2005,2015,4,전체,전체,"농업, 임업 및 어업 ",1520999,1172026556,57120048688,48.7
2006,2015,4,전체,전체,광업 ,4229,141004685,16572825187,117.5
2007,2015,4,전체,전체,제조업 ,307768,20895781030,1953329036703,93.5
2008,2015,4,전체,전체,"전기, 가스, 증기 및 수도사업 ",63494,895564479,92583857692,103.4
2009,2015,4,전체,전체,하수폐기처리원료재생환경복원,37149,526738667,51403868179,97.6
2010,2015,4,전체,전체,건설업 ,60637,230011141,27338895737,118.9
2011,2015,4,전체,전체,도매 및 소매업,690083,1534581066,170854031650,111.3
2012,2015,4,전체,전체,운수업,123731,698993041,69705227236,99.7
2013,2015,4,전체,전체,숙박 및 음식점업 ,519273,1156925291,125958452654,108.9
2014,2015,4,전체,전체,"출판영상,방송통신정보서비스업",201804,539752652,51849795065,96.1
2015,2015,4,전체,전체,금융 및 보험업 ,16050,140039538,16036476295,114.5
2016,2015,4,전체,전체,부동산업 및 임대업 ,801384,2205227201,262170774783,118.9
2017,2015,4,전체,전체,"전문, 과학 및 기술 서비스업 ",35179,186716320,20848015671,111.7
2018,2015,4,전체,전체,"사업시설관리,사업지원서비스업",87500,112139865,13950453335,124.4
2019,2015,4,전체,전체,"공공행정, 국방 및 사회보장 행정",32735,394951328,44783419118,113.4
2020,2015,4,전체,전체,교육 서비스업,70016,716595866,69801311496,97.4
2021,2015,4,전체,전체,보건업 및 사회복지 서비스업,67827,452077223,46577051717,103.0
2022,2015,4,전체,전체,"예술,스포츠및여가관련서비스업",74479,311117626,37669269721,121.1
2023,2015,4,전체,전체,"협회단체,수리기타개인서비스업",229056,493212501,58056047789,117.7
2024,2015,4,전체,전체,"가구내고용,미분류자가소비생산",576,554003,71043641,128.2
2025,2015,4,전체,전체,국제 및 외국기관,221,50444114,5457258238,108.2
2026,2015,5,전체,전체,"농업, 임업 및 어업 ",1454887,963908420,47638174669,49.4
2027,2015,5,전체,전체,광업 ,4258,134246174,15848472160,118.1
2028,2015,5,전체,전체,제조업 ,308584,20641864626,1899224273162,92.0
2029,2015,5,전체,전체,"전기, 가스, 증기 및 수도사업 ",63498,914049915,93982591639,102.8
2030,2015,5,전체,전체,하수폐기처리원료재생환경복원,37407,513774180,52209802752,101.6
2031,2015,5,전체,전체,건설업 ,61651,197299981,24954816290,126.5
2032,2015,5,전체,전체,도매 및 소매업,688730,1492834760,167164682512,112.0
2033,2015,5,전체,전체,운수업,124226,675363001,69143588923,102.4
2034,2015,5,전체,전체,숙박 및 음식점업 ,519879,1075931240,120373026881,111.9
2035,2015,5,전체,전체,"출판영상,방송통신정보서비스업",200260,547407501,51813314279,94.7
2036,2015,5,전체,전체,금융 및 보험업 ,16068,127993168,15019100525,117.3
2037,2015,5,전체,전체,부동산업 및 임대업 ,803777,2039170814,249138814015,122.2
2038,2015,5,전체,전체,"전문, 과학 및 기술 서비스업 ",35147,181163815,20275525669,111.9
2039,2015,5,전체,전체,"사업시설관리,사업지원서비스업",87233,98490223,12969801634,131.7
2040,2015,5,전체,전체,"공공행정, 국방 및 사회보장 행정",32863,340219895,40716051346,119.7
2041,2015,5,전체,전체,교육 서비스업,69958,539628363,59335446460,110.0
2042,2015,5,전체,전체,보건업 및 사회복지 서비스업,67871,389386516,42417145300,108.9
2043,2015,5,전체,전체,"예술,스포츠및여가관련서비스업",74415,298725591,36575332082,122.4
2044,2015,5,전체,전체,"협회단체,수리기타개인서비스업",229097,414610911,52499695471,126.6
2045,2015,5,전체,전체,"가구내고용,미분류자가소비생산",571,497447,66821224,134.3
2046,2015,5,전체,전체,국제 및 외국기관,221,47589097,5211414143,109.5
2047,2015,6,전체,전체,"농업, 임업 및 어업 ",1465020,1014022633,48423347385,47.8
2048,2015,6,전체,전체,광업 ,4309,141696957,20410948194,144.0
2049,2015,6,전체,전체,제조업 ,309570,20652345766,2388946800899,115.7
2050,2015,6,전체,전체,"전기, 가스, 증기 및 수도사업 ",63681,914625413,113661469937,124.3
2051,2015,6,전체,전체,하수폐기처리원료재생환경복원,37539,512582116,60462114452,118.0
2052,2015,6,전체,전체,건설업 ,63006,211629657,30337137405,143.4
2053,2015,6,전체,전체,도매 및 소매업,686900,1630787255,211329157373,129.6
2054,2015,6,전체,전체,운수업,125309,703273636,87016882221,123.7
2055,2015,6,전체,전체,숙박 및 음식점업 ,520186,1138861007,144867948714,127.2
2056,2015,6,전체,전체,"출판영상,방송통신정보서비스업",200406,577086582,66368521275,115.0
2057,2015,6,전체,전체,금융 및 보험업 ,16052,145195368,19958420261,137.5
2058,2015,6,전체,전체,부동산업 및 임대업 ,807625,2279589585,318272491457,139.6
2059,2015,6,전체,전체,"전문, 과학 및 기술 서비스업 ",35091,202782981,27474733250,135.5
2060,2015,6,전체,전체,"사업시설관리,사업지원서비스업",86828,104759225,15729040493,150.1
2061,2015,6,전체,전체,"공공행정, 국방 및 사회보장 행정",32996,359481403,49921014722,138.9
2062,2015,6,전체,전체,교육 서비스업,69907,582112040,74807914085,128.5
2063,2015,6,전체,전체,보건업 및 사회복지 서비스업,67898,401269404,52490516429,130.8
2064,2015,6,전체,전체,"예술,스포츠및여가관련서비스업",74339,321788842,44961571969,139.7
2065,2015,6,전체,전체,"협회단체,수리기타개인서비스업",229039,394456406,57355731895,145.4
